902/921,920,901,status,main_number,cd,number,[HL]GPレンズ検索シート,brand_name,color_name,wearing_period,price,pcs,maxpower,dia,g_dia,bc,water_content,kinou,spec,obj_color,bandle,/Users/asano/Desktop/data_sample/Links/,lens_gazou,kurome_gazou,chame_gazou,sample_image,lens_image,black_eyes,brown_eyes,/Users/asano/マイドライブ（yuuki-asano@hotelovers.co.jp）/【※フォルダ名編集禁止】109販促画像格納/1day,/Users/asano/Desktop/data/Links/,power,bandle_siji,QUIZ_E&J,QUIZ_Cc,comment,delete_comment,cc_main_number,cc_brand_name,cc_color_name,cc_brandxcolor,cc_wearing_period,cc,cc_dia,cc_g_dia,cc_okasan,cc_seisa
TRUE,TRUE,OK,-,MT0018,tmby,4889,他社,超モテコン,つやモテベイビー,1month,"1,650",2,0,14.2,13.6,8.6,38.5,-,-,#a08061,-,https://drive.google.com/file/d/1N6gH-pq9Ud2tm-IWSppTGLWDoGShgINq/view?usp=drivesdk,https://drive.google.com/file/d/1CpHR9X4gloAUGfHrGpem2dCCzMUkr3pq/view?usp=drivesdk,https://drive.google.com/drive/folders/1cEY9z2zoixJaZK3lg5RxdX6szpQwb7gD,https://drive.google.com/drive/folders/1-4Ul-KoFZvZ8cOWBFi5gAfa-jiyQZsIn,/Users/asano/Desktop/data/Links/1month/超モテコン/つやモテベイビー/thumbnail.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/つやモテベイビー/lens.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/つやモテベイビー/黒目/black.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/つやモテベイビー/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/MT0018-TMBY-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/MT0018-TMBY-4.jpg,度なしのみ,-,MT0018つやモテベイビー,ブラウン,"DIA14.2mmにまじで見えないくらいでかぁ...
ちょーバブい顔になる！",-,WN0001,ワナフ,シャイルージュ,WN0001シャイルージュ,1day,"ブラウン,ピンク",14.2mm,13.3mm,ピンク,1
TRUE,TRUE,OK,-,MT0018,tmrg,4890,他社,超モテコン,つやモテリング,1month,"1,650",2,-10,14.2,13.6,8.6,38.5,-,-,#a08061,-,https://drive.google.com/file/d/1o3ZxbukYqVt1Gs5oKKPYV6HRnNHxdYCD/view?usp=drivesdk,https://drive.google.com/file/d/16zNTwC4jxJI8iR-kxJ_Z06NZgT53TUog/view?usp=drivesdk,https://drive.google.com/drive/folders/17Bmvl1fknNIqJeUtzL2reR1qCWfQgFND,https://drive.google.com/drive/folders/1vE-yV3SHRc9wSwWNPZvoBmogR9zZUTTa,/Users/asano/Desktop/data/Links/1month/超モテコン/つやモテリング/thumbnail.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/つやモテリング/lens.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/つやモテリング/黒目/black.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/つやモテリング/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/MT0018-TMRG-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/MT0018-TMRG-4.jpg,度なしのみ,-,MT0018つやモテリング,ブラウン,"ただのナチュラルじゃ物足りないそこの方！
必見！",-,WN0001,ワナフ,セレングロー,WN0001セレングロー,1day,グレー,14.2mm,13.55mm,グレー,1
TRUE,TRUE,OK,-,MT0019,cmcg,4891,他社,超モテコン,超盛れキャンディグレー,1month,"1,650",2,0,14.5,14,8.6,38.5,"モイスト,UVカット","モイスト,UVカット",#a08061,-,https://drive.google.com/file/d/1RvJk_4inSiXUAeYMuyiAWJsPvDokoad5/view?usp=drivesdk,https://drive.google.com/file/d/1ZemThuI7gLkupKtcZV56bDfoATy9fAIk/view?usp=drivesdk,https://drive.google.com/drive/folders/100BYf8MzczbOd8OZYcOQrV4pTuOkWSEk,https://drive.google.com/drive/folders/1FAsv077QnVcqL1t5pREE83HlsisQIgBI,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れキャンディグレー/thumbnail.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れキャンディグレー/lens.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れキャンディグレー/黒目/black.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れキャンディグレー/茶目/brown.jpg,https://static.growthpalette.com/img/post/a376ad65-905f-4c10-a03c-31fe4be0624a/41c00b13d291f7fb7a8e2af936fca649.jpg,https://static.growthpalette.com/img/post/8dd449c3-df96-4da5-a0a9-317660c87e16/3e37eeadfcc36a80e33aa9a7858734de.jpg,度なしのみ,-,MT0019超盛れキャンディグレー,"ブラウン,ベージュ","ちょぴっと青いグレーに太めフチで
ドーリーなきゅるんと目に！",-,MT0031,超モテコン,本命ブラウン,MT0031本命ブラウン,1month,ブラウン,14.0mm,13.2mm,ブラウン,1
TRUE,TRUE,OK,-,MT0019,cmsb,4892,他社,超モテコン,超盛れシュガーベージュ,1month,"1,650",2,0,14.5,14,8.6,38.5,"モイスト,UVカット","モイスト,UVカット",#a08061,-,https://drive.google.com/file/d/10cyamuQwM9xTnT4YSGgeDX0QQyrZjxJD/view?usp=drivesdk,https://drive.google.com/file/d/1-qVfWfdDCsyEO8YUVpKYUyJm7eVGugl9/view?usp=drivesdk,https://drive.google.com/drive/folders/1iw4vqZwHsxzqn8MwHyQUszxwxdrV4ehW,https://drive.google.com/drive/folders/1CjRVrB3opmSagL61RDq-l0PgA1IsQzha,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れシュガーベージュ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れシュガーベージュ/lens.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れシュガーベージュ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れシュガーベージュ/茶目/brown.jpg,https://static.growthpalette.com/img/post/56638513-a8bf-4897-9f8d-c65a0f3aedd6/1cc1474a133bdd543ae3c000c08fbb00.jpg,https://static.growthpalette.com/img/post/03aab631-1348-45c8-a772-f42e38a21533/3236fa607494964ed4f00993d2ddbe19.jpg,度なしのみ,-,MT0019超盛れシュガーベージュ,ピンク,"ふんわり太フチに
明るいベージュがかんわいすぎる！！♡",-,MT0031,超モテコン,最初のブラウン,MT0031最初のブラウン,1month,ブラウン,14.0mm,13.2mm,ブラウン,1
TRUE,TRUE,OK,-,MT0019,cmrp,4893,他社,超モテコン,超盛れリングパール,1month,"1,650",2,0,14.5,14,8.6,38.5,"モイスト,UVカット","モイスト,UVカット",#a08061,-,https://drive.google.com/file/d/1YbsKrBd9-S4jlgcQAtbdzNWYtQs8RtAu/view?usp=drivesdk,https://drive.google.com/file/d/1qLnuK4Ef3_5YgXWbjnyM4rH2vUZX44Gw/view?usp=drivesdk,https://drive.google.com/drive/folders/1PvptQdXpCNMEe1a2l5Q5dbPd2vEnXbec,https://drive.google.com/drive/folders/1TgEKyFj0vim0eNy36OhER7beQd_6joW-,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れリングパール/thumbnail.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れリングパール/lens.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れリングパール/黒目/black.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れリングパール/茶目/brown.jpg,https://static.growthpalette.com/img/post/d6b486f5-6e7f-429e-b30d-5f14989e7c68/e3d34a894fa0312a2bba2640ad8fa434.jpg,https://static.growthpalette.com/img/post/55cf5de8-9422-4cef-b50c-54cd491b7a2e/a5726209c3300572b29bf583f18a0724.jpg,度なしのみ,-,MT0019超盛れリングパール,ブラウン,"みんな大好き細フチ甘めグレー
青っぽグレーなので特にブルベさん好きそう！",-,MT0018,超モテコン,うるうるドール,MT0018うるうるドール,1month,ブラウン,14.2mm,13.6mm,ブラウン,1
TRUE,TRUE,OK,-,MT0019,cmrb,4894,他社,超モテコン,超盛れリングベージュ,1month,"1,650",2,0,14.5,14,8.6,38.5,"モイスト,UVカット","モイスト,UVカット",#a08061,-,https://drive.google.com/file/d/1yPnj5ouRKjjsb_0zYEhB2wh8DdMcOXow/view?usp=drivesdk,https://drive.google.com/file/d/1-pUq-cvF2hBLLLYEC9WgmWF06fhJYIju/view?usp=drivesdk,https://drive.google.com/drive/folders/1XY8I7FvlJTBfXZtfBTd-cIVA9pab5_Z7,https://drive.google.com/drive/folders/1U44qxeVE1flhE7OV1iL8JF5NFZUaGsvj,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れリングベージュ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れリングベージュ/lens.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れリングベージュ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1month/超モテコン/超盛れリングベージュ/茶目/brown.jpg,https://static.growthpalette.com/img/post/945af5b2-f322-4f12-8119-77410150e5af/99049b390b7ded03ad02ee6344dd89ec.jpg,https://static.growthpalette.com/img/post/445cd884-d016-41bf-a186-6a442782a1fd/d5a66bf9b819daf01fc31bb22f773afa.jpg,度なしのみ,-,MT0019超盛れリングベージュ,ブラウン,"ちゅるんなミルクティカラー！
色素薄めで大人かわいい♡",-,MT0022,超モテコン,うるうるパール,MT0022うるうるパール,1day,ブラウン,14.2mm,13.6mm,ブラウン,1
TRUE,TRUE,OK,-,CO0006,hovb,4895,他社,カラーズ,ハーフオリーブブラウン,1day,"1,320",10,-8,14,12.8,8.7,38,UVカット,UVカット,#c9d3d7,-,https://drive.google.com/file/d/1RDSl6QKwEIzAiAJ-_3JZpFJqMQDzIIfD/view?usp=drivesdk,https://drive.google.com/file/d/15IrgPuS06nn4irz7e6sqsaXPLD01ibTI/view?usp=drivesdk,https://drive.google.com/drive/folders/1aY_uPblsuxkDfs8eMLj9OWdwWxLaFlOe,https://drive.google.com/drive/folders/1tLjxgF2E8HQzhHSw1ulj2cGaqOITSo7f,/Users/asano/Desktop/data/Links/1day/カラーズ/ハーフオリーブブラウン/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ハーフオリーブブラウン/lens.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ハーフオリーブブラウン/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ハーフオリーブブラウン/茶目/brown.jpg,https://static.growthpalette.com/img/post/7983ac6d-71ab-443c-8f4e-b381cb3d6ef6/f95f939edb842af5c77798aec7b2b075.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/CO0006-HOVB-3.jpg,度なしのみ,-,CO0006ハーフオリーブブラウン,ベージュ,"バキっとしすぎない黄色っぽカラコン！
リアルハーフ目になれる♪",-,MT0018,超モテコン,うるうるパール,MT0018うるうるパール,1month,ブラウン,14.2mm,13.6mm,ブラウン,1
TRUE,TRUE,OK,-,CO0002,arbr,4896,他社,カラーズ,エアリーブラウン,1day,"1,320",10,-8,14.2,13.4,8.7,38.5,UVカット,UVカット,#c9d3d7,-,https://drive.google.com/open?id=1JAiprgPIwxycG5i9nRnQe0JWijYbBJVD&usp=drive_copy,https://drive.google.com/file/d/1RaKU3qV6vX07DF9B9FUXAPPPs9cz4ogU/view?usp=drivesdk,https://drive.google.com/drive/folders/1nYAV5NISmbCcRjnMeLGILZjmENJ95cOz,https://drive.google.com/drive/folders/1T9dR2zWyhZo-R0KQAyRndwiaCuXhp2y3,/Users/asano/Desktop/data/Links/1day/カラーズ/エアリーブラウン/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/エアリーブラウン/lens.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/エアリーブラウン/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/エアリーブラウン/茶目/brown.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/SP/thumb/CO0002-ARBR-1.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/SP/thumb/CO0002-ARBR-4.jpg,度なしのみ,-,CO0002エアリーブラウン,ブラウン,"ほんのりピンクを感じる
誰でもいけるブラウンカラコン",-,MT0022,超モテコン,おしゃモテトリコ,MT0022おしゃモテトリコ,1day,ブラウン,14.2mm,13.6mm,ブラウン,1
TRUE,TRUE,OK,-,CO0010,slgr,4897,他社,カラーズ,スパークリンググレー,1day,"1,485",10,-8,14.2,13.4,8.7,38,UVカット,UVカット,#c9d3d7,-,https://drive.google.com/file/d/1jFIEOQviEsn_bUScNmBhubu8RkGl1wWA/view?usp=drivesdk,https://drive.google.com/file/d/1aSuOjnWptG2cYa7y-NQtx_UJblYjl4BU/view?usp=drivesdk,https://drive.google.com/drive/folders/1j15H0kWpycV4NJSuzE3HXbLzn5b9Up7l,https://drive.google.com/drive/folders/10XbojbmsC0krV2iXdR6XVIgBrWrlY2yy,/Users/asano/Desktop/data/Links/1day/カラーズ/スパークリンググレー/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/スパークリンググレー/lens.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/スパークリンググレー/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/スパークリンググレー/茶目/brown.jpg,https://static.growthpalette.com/img/post/4160fc32-f41d-4521-8aca-1e7be27b04db/43304890ef72bb4a269ff37c1555e75e.jpg,https://static.growthpalette.com/img/post/1a9cbc9b-20c1-48b9-a6c2-365435c1c96d/4b818c8ec4c89308bafc5648a96b3c42.jpg,度なしのみ,-,CO0010スパークリンググレー,グレー,マットな質感グレーが韓ドルっぽい♡,-,MT0018,超モテコン,おしゃモテトリコ,MT0018おしゃモテトリコ,1month,ブラウン,14.2mm,13.6mm,ブラウン,1
TRUE,TRUE,OK,-,CO0004,ntskb,4898,他社,カラーズ,ナチュラルシルキーブラウン,1day,"1,320",10,-8,14.2,13.6,8.7,38,UVカット,UVカット,#c9d3d7,-,https://drive.google.com/file/d/1FeWKpfr80HL-PYh-km6GJZuPbc4kp3RT/view?usp=drivesdk,https://drive.google.com/file/d/14e6exeyvNDhnhy2aTd500umbzMnxtNl9/view?usp=drivesdk,https://drive.google.com/drive/folders/18g2D4-JzbrvOLOY1W9CsH7MApW-JOA9E,https://drive.google.com/drive/folders/1W0aqVo1qgWEqQoTMVCJtBj34A3vJt1c3,/Users/asano/Desktop/data/Links/1day/カラーズ/ナチュラルシルキーブラウン/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ナチュラルシルキーブラウン/lens.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ナチュラルシルキーブラウン/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ナチュラルシルキーブラウン/茶目/brown.jpg,https://static.growthpalette.com/img/post/e896b29b-29cb-459a-9709-f7c19cfba0cb/b258b6dd63139deb579fdc9717a3d090.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/CO0004-NTSKB-4.jpg,度なしのみ,-,CO0004ナチュラルシルキーブラウン,ベージュ,"細かい柄感が入ったくすみベージュ系！
つやんと感もしっかり♡",-,MT0022,超モテコン,おしゃモテリング,MT0022おしゃモテリング,1day,"ブラウン,ベージュ",14.2mm,13.6mm,ベージュ,1
TRUE,TRUE,OK,-,CO0004,ntrgb,4899,他社,カラーズ,ナチュラルリングブラウン,1day,"1,320",10,-8,14.2,13.6,8.7,38,UVカット,UVカット,#c9d3d7,-,https://drive.google.com/file/d/1tQCXAZ_eaS6_RHAAZ9KeHKaOuY9SlQeP/view?usp=drivesdk,https://drive.google.com/file/d/17fJeylWTxmaBf6MThviX-tGAHi-mUnhM/view?usp=drivesdk,https://drive.google.com/drive/folders/1oRzln7w04EZxtsW-lpEYHz6BldY4LjSv,https://drive.google.com/drive/folders/1wUOuJDotTOPmRuyUKsMpzQeARcCDc830,/Users/asano/Desktop/data/Links/1day/カラーズ/ナチュラルリングブラウン/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ナチュラルリングブラウン/lens.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ナチュラルリングブラウン/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ナチュラルリングブラウン/茶目/brown.jpg,https://static.growthpalette.com/img/post/d91f87dc-e032-4e28-a95f-afb1c8dc6faa/88bded4d80dcef6e7932a26d9df46d5b.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/CO0004-NTRGB-4.jpg,度なしのみ,-,CO0004ナチュラルリングブラウン,グレー,"アンドロイドみたいな目になれる！
他の人とは違うドーリー感",-,MT0018,超モテコン,おしゃモテリング,MT0018おしゃモテリング,1month,"ブラウン,ベージュ",14.2mm,13.6mm,ベージュ,1
TRUE,TRUE,OK,-,CO0004,hgyg,4900,他社,カラーズ,ハーフグレーゴールド,1day,"1,320",10,-8,14.2,13.4,8.7,38,UVカット,UVカット,#c9d3d7,-,https://drive.google.com/file/d/16sfikv96Tuf5Nt_q9_hEDdkyfCVxjiJ_/view?usp=drivesdk,https://drive.google.com/file/d/1nkoRUnwE9YrZV5DYjZQ_UwyRXzyI9_af/view?usp=drivesdk,https://drive.google.com/drive/folders/11u8IZ_j9ARlYc83QeN2oAimjlrZg24Bw,https://drive.google.com/drive/folders/1cr0PIKLgm4ZzZL8dWs6lg4WlMBV6cup4,/Users/asano/Desktop/data/Links/1day/カラーズ/ハーフグレーゴールド/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ハーフグレーゴールド/lens.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ハーフグレーゴールド/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ハーフグレーゴールド/茶目/brown.jpg,https://static.growthpalette.com/img/post/756f5b1a-542c-40df-a5cc-bd91d0ec2f80/4ca50b79ba2da963e45a344ae7f18116.jpg,https://static.growthpalette.com/front/assets/hl2/img/search-contact-lens/image/data/item/PC/thumb/CO0004-HGYG-3.jpg,度なしのみ,-,CO0004ハーフグレーゴールド,"ベージュ,ブラウン","まじで他にない唯一無二デザイン！
青とグレーの割合が絶妙～",-,MT0022,超モテコン,つやモテチェリー,MT0022つやモテチェリー,1day,ピンク,14.2mm,13.6mm,ピンク,1
TRUE,TRUE,OK,-,CO0008,hbk,4901,他社,カラーズ,ヒビキ,1day,"1,485",10,-8,14.2,13.4,8.6,38,UVカット,UVカット,#c9d3d7,-,https://drive.google.com/open?id=1CAxYu2XEHzAVJVnpVYCiRf78rtzUK_yC&usp=drive_copy,https://drive.google.com/file/d/116ZoH0rjpxqFFgVQZSkmEgUGkBlbK69D/view?usp=drivesdk,https://drive.google.com/drive/folders/1mPxeZXmYN288tHfeO4MWlXzasBvxw0I4,https://drive.google.com/drive/folders/1RZKNtb-93qMCRPG-Gkz8yHTHCowfIZWH,/Users/asano/Desktop/data/Links/1day/カラーズ/ヒビキ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ヒビキ/lens.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ヒビキ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ヒビキ/茶目/brown.jpg,https://static.growthpalette.com/img/post/0d6513eb-9448-4bf9-8ae6-c9af38c34c24/604321423935c33ab1bd0667253d47d4.jpg,https://static.growthpalette.com/img/post/6a94f8e4-2a6b-4fc0-8a49-ae4df287bfe2/0ce7c051d74a984a68514f887b6a1a4c.jpg,度なしのみ,-,CO0008ヒビキ,ブラウン,"ナチュラルリングブラウンと似てる！
ちょっとピンクみが欲しい方はこちら",-,MT0022,超モテコン,つやモテベイビー,MT0022つやモテベイビー,1day,ブラウン,14.2mm,13.6mm,ブラウン,1
TRUE,TRUE,OK,-,CO0008,hbc,4902,他社,カラーズ,ヒビコ,1day,"1,485",10,0,14.2,13.5,8.7,38,UVカット,UVカット,#c9d3d7,-,https://drive.google.com/open?id=12wAw1Z0N8Um5kRN1eEn_0bK7cdzc5JzE&usp=drive_copy,https://drive.google.com/file/d/15zmq7WMlgJI_7LQDUHKtwZiPgXy4Dhm3/view?usp=drivesdk,https://drive.google.com/drive/folders/18egvwAybt2xvNcllHF0z1-6TNLngTyaA,https://drive.google.com/drive/folders/1llL2d8axDjSDh9YT7yF97g3Itiuyl6xk,/Users/asano/Desktop/data/Links/1day/カラーズ/ヒビコ/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ヒビコ/lens.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ヒビコ/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ヒビコ/茶目/brown.jpg,https://static.growthpalette.com/img/post/ae40b15c-9099-41f0-a754-fc0ca6ff6041/7dd0d18152c9a7e4cbb2b9d5caacc4f1.jpg,https://static.growthpalette.com/img/post/291d9aa5-2188-4c37-812c-d0c26b58f76c/098e40e67dbd5c6a509c5ea6a407ad47.jpg,度なしのみ,-,CO0008ヒビコ,ブラウン,"回っても変に見えないのに
しっかり高発色な水光ベージュ♡",-,MT0018,超モテコン,つやモテベイビー,MT0018つやモテベイビー,1month,ブラウン,14.2mm,13.6mm,ブラウン,1
TRUE,TRUE,OK,-,CO0010,bkp,4903,他社,カラーズ,ブラックパール,1day,"1,485",10,-8,14.2,13.4,8.7,38,UVカット,UVカット,#c9d3d7,-,https://drive.google.com/file/d/17_R-51KqDngVdcpHK-HwdjgukLlB95zT/view?usp=drivesdk,https://drive.google.com/file/d/14Fg93oPps9y828wtVoiWaoFUq_AEfR8h/view?usp=drivesdk,https://drive.google.com/drive/folders/10YlP9dgNJGPs3VIW-fINfqX7npKCM1PQ,https://drive.google.com/drive/folders/16Oj2F9S2rMaCsMMnJ9yCuAH2jMhusBuE,/Users/asano/Desktop/data/Links/1day/カラーズ/ブラックパール/thumbnail.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ブラックパール/lens.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ブラックパール/黒目/black.jpg,/Users/asano/Desktop/data/Links/1day/カラーズ/ブラックパール/茶目/brown.jpg,https://static.growthpalette.com/img/post/241fa8a9-127e-476a-9334-41e2fe32d106/425ec64af929b75ac65b00c3d49356e8.jpg,https://static.growthpalette.com/img/post/8b3405a1-3c90-40a8-93a3-9f1339f786b5/800f8f0126f5c23059d56c2ccac54488.jpg,度なしのみ,-,CO0010ブラックパール,ブラウン,"真っ黒なローライトと
ハイライトの比率が絶妙♡",-,MT0022,超モテコン,つやモテリング,MT0022つやモテリング,1day,ブラウン,14.2mm,13.6mm,ブラウン,1
